faction_id|name|id|type|cp_cost|turn|phase|detachment|detachment_id|description|timing|effects_json
ORK|BASH AND GRAB|bash-and-grab-freebooter-krew|Freebooter Krew – Battle Tactic Stratagem|1|Either player's turn|Fight phase|Freebooter Krew|freebooter-krew|<b>WHEN:</b> Fight phase.<br><br><b>TARGET:</b> One ORKS unit from your army that has not been selected to fight this phase.<br><br><b>EFFECT:</b> Until the end of the phase, each time a model in your unit makes an attack that targets an enemy unit within range of the Loot Objective, you can re-roll the Wound roll.|once-per-turn|[{"type":"custom:bash_and_grab"}]
ORK|BOARDIN’ RUSH|boardin-rush-freebooter-krew|Freebooter Krew – Battle Tactic Stratagem|1|Your turn|Movement phase|Freebooter Krew|freebooter-krew|<b>WHEN:</b> Your Movement phase.<br><br><b>TARGET:</b> One ORKS unit from your army that has not been selected to move this phase.<br><br><b>EFFECT:</b> Until the end of the phase, each time your unit Advances, do not make an Advance roll. Instead, until the end of the phase, add 6" to the Move characteristic of models in your unit.|once-per-turn|[{"type":"custom:boardin_rush"}]
ORK|GRAB AND BASH|grab-and-bash-freebooter-krew|Freebooter Krew – Strategic Ploy Stratagem|1|Your turn|Command phase|Freebooter Krew|freebooter-krew|<b>WHEN:</b> Your Command phase.<br><br><b>TARGET:</b> One ORKS unit from your army (excluding Gretchin units) that is within range of the Loot Objective.<br><br><b>EFFECT:</b> Until the start of your next Command phase, the Waaagh! is active for your unit, even if you have already called a Waaagh! this battle.|once-per-turn|[{"type":"custom:grab_and_bash"}]
ORK|DECK FRAGGERS|deck-fraggers-freebooter-krew|Freebooter Krew – Strategic Ploy Stratagem|1|Your turn|Shooting phase|Freebooter Krew|freebooter-krew|<b>WHEN:</b> Your Shooting phase.<br><br><b>TARGET:</b> One ORKS unit from your army that has not been selected to shoot this phase.<br><br><b>EFFECT:</b> Until the end of the phase, each time a model in your unit targets an INFANTRY unit with a ranged weapon, that weapon has the [BLAST] ability.|once-per-turn|[{"type":"custom:deck_fraggers"}]
ORK|ROLLING LOOT-HEAP|rolling-loot-heap-freebooter-krew|Freebooter Krew – Strategic Ploy Stratagem|1|Your turn|Shooting phase|Freebooter Krew|freebooter-krew|<b>WHEN:</b> Your Shooting phase.<br><br><b>TARGET:</b> One Flash Gitz unit from your army that has not been selected to shoot this phase.<br><br><b>EFFECT:</b> Until the end of the phase, ranged weapons equipped by models in your unit have the [ANTI-VEHICLE 4+] ability.|once-per-turn|[{"type":"custom:rolling_loot_heap"}]
ORK|KRUMP AND RUN|krump-and-run-freebooter-krew|Freebooter Krew – Strategic Ploy Stratagem|1|Opponent's turn|Movement phase|Freebooter Krew|freebooter-krew|<b>WHEN:</b> Your opponent's Movement phase, just after an enemy unit Falls Back.<br><br><b>TARGET:</b> One ORKS unit from your army that was within Engagement Range of that enemy unit at the start of the phase and is not within Engagement Range of one or more enemy units.<br><br><b>EFFECT:</b> Your unit can make a Normal move of up to 6".|once-per-turn|[{"type":"custom:krump_and_run"}]
ORK|Brutal Broadside|brutal-broadside-rollin-deff|Rollin’ Deff Stratagem|1|Your turn|Shooting phase|Rollin’ Deff|rollin-deff|<b>WHEN:</b> Your Shooting phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> During the Shooting phase, until the end of the phase, add 2 to the unit's Attacks characteristic (ranged).|once-per-phase|
ORK|Impending Crunch|impending-crunch-rollin-deff|Rollin’ Deff Stratagem|1|Your turn|Charge phase|Rollin’ Deff|rollin-deff|<b>WHEN:</b> Your Charge phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> If the unit charged this turn, until the end of the phase, subtract 1 from the Battle-shock test of enemy units within Engagement Range.|once-per-phase|
ORK|Devastating Drift|devastating-drift-rollin-deff|Rollin’ Deff Stratagem|1|Your turn|Fight phase|Rollin’ Deff|rollin-deff|<b>WHEN:</b> Your Fight phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> If the unit charged this turn, until the end of the phase, this model's weapons gain [CLEAVE].|once-per-phase|
ORK|Long, Uncontrolled Bursts|long-uncontrolled-bursts-rollin-deff|Rollin’ Deff Stratagem|1|Your turn|Shooting phase|Rollin’ Deff|rollin-deff|<b>WHEN:</b> Your Shooting phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> Until the end of the phase, this model's weapons gain [IGNORES COVER].|once-per-phase|
ORK|Speshul Shells|speshul-shells-rollin-deff|Rollin’ Deff Stratagem|1|Your turn|Shooting phase|Rollin’ Deff|rollin-deff|<b>WHEN:</b> Your Shooting phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> During the Shooting phase, while an enemy unit is within 9", until the end of the phase, add 1 to this model's Armour Penetration characteristic (ranged).|once-per-phase|
ORK|Mount Up, Ladz|mount-up-ladz-blitz-brigade|Blitz Brigade Stratagem|1|Either player's turn|Fight phase|Blitz Brigade|blitz-brigade|<b>WHEN:</b> Fight phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> During the Fight phase, at the end of the turn, if the unit has the ORKS keyword, if the unit has the INFANTRY keyword, unless while the unit is within Engagement Range, until the end of the phase, the unit gains the Embark in Transport ability.|once-per-phase|
ORK|Armoured Duellists|armoured-duellists-blitz-brigade|Blitz Brigade Stratagem|1|Your turn|Shooting phase|Blitz Brigade|blitz-brigade|<b>WHEN:</b> Your Shooting phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> Against MONSTER targets or against VEHICLE targets, until the end of the phase: -> This model gets +1 to Hit rolls. -> This model gets +1 to Wound rolls.|once-per-phase|
ORK|Impervious|impervious-blitz-brigade|Blitz Brigade Stratagem|1|Opponent's turn|Shooting phase|Blitz Brigade|blitz-brigade|<b>WHEN:</b> Opponent's Shooting phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> If the attack's S is greater than the target's T, until the end of the phase, this model gets -1 to Wound rolls.|once-per-phase|
ORK|Mekanised Brutality|mekanised-brutality-blitz-brigade|Blitz Brigade Stratagem|1|Your turn|Movement phase|Blitz Brigade|blitz-brigade|<b>WHEN:</b> Your Movement phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> Unless the unit Remained Stationary, unless the unit Advanced this turn, until the end of the turn, the unit gains the Charge After Disembarking ability.|once-per-phase|
ORK|Run ’em Down|run-em-down-blitz-brigade|Blitz Brigade Stratagem|1|Your turn|Movement phase|Blitz Brigade|blitz-brigade|<b>WHEN:</b> Your Movement phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> Until the end of the turn: This model gains the Advance & Charge ability. If the unit has the ORKS keyword, if the unit has the VEHICLE keyword or if the unit has the ORKS keyword, if the unit has the MONSTER keyword, friendly units within 6" gain the Advance & Charge ability.|once-per-phase|
ORK|Yooz in Trouble Now|yooz-in-trouble-now-blitz-brigade|Blitz Brigade Stratagem|1|Opponent's turn|Shooting phase|Blitz Brigade|blitz-brigade|<b>WHEN:</b> Opponent's Shooting phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> During the Shooting phase, in either player's turn, after an enemy unit shoots, if the unit was hit by a ranged attack this phase, until the end of the phase: -> Select up to 1 friendly Orks Infantry unit: -> The unit can disembark. -> The unit can make a Surge move of up to D6".|once-per-phase|
RG|ARMOUR OF CONTEMPT|armour-of-contempt-company-of-hunters|Shadowmark Talon – Battle Tactic Stratagem|1|Either player's turn|Shooting or Fight phase|Shadowmark Talon|shadowmark-talon|<b>WHEN:</b> Shooting or Fight phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> Official 11e effect text is not available in the 40kdc dataset.|once-per-phase|
RG|Stunning Fusillade|stunning-fusillade-shadowmark-talon|Shadowmark Talon – Battle Tactic Stratagem|1|Your turn|Shooting phase|Shadowmark Talon|shadowmark-talon|<b>WHEN:</b> Your Shooting phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> Official 11e effect text is not available in the 40kdc dataset.|once-per-phase|
RG|Lay Low the Tyrants|lay-low-the-tyrants-shadowmark-talon|Shadowmark Talon – Battle Tactic Stratagem|1|Either player's turn|Fight phase|Shadowmark Talon|shadowmark-talon|<b>WHEN:</b> Fight phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> Official 11e effect text is not available in the 40kdc dataset.|once-per-phase|
RG|Raptorial Vigilance|raptorial-vigilance-shadowmark-talon|Shadowmark Talon – Battle Tactic Stratagem|1|Opponent's turn|Movement phase|Shadowmark Talon|shadowmark-talon|<b>WHEN:</b> Opponent's Movement phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> Official 11e effect text is not available in the 40kdc dataset.|once-per-phase|
RG|Feint and Thrust|feint-and-thrust-shadowmark-talon|Shadowmark Talon – Strategic Ploy Stratagem|1|Your turn|Movement phase|Shadowmark Talon|shadowmark-talon|<b>WHEN:</b> Your Movement phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> Official 11e effect text is not available in the 40kdc dataset.|once-per-phase|
RG|Into Darkness|into-darkness-shadowmark-talon|Shadowmark Talon – Strategic Ploy Stratagem|1|Opponent's turn|Fight phase|Shadowmark Talon|shadowmark-talon|<b>WHEN:</b> Opponent's Fight phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> Official 11e effect text is not available in the 40kdc dataset.|once-per-phase|
SAL|ARMOUR OF CONTEMPT|armour-of-contempt-forgefathers-seekers|Forgefather’s Seekers – Battle Tactic Stratagem|1|Either player's turn|Shooting or Fight phase|Forgefather’s Seekers|forgefathers-seekers|<b>WHEN:</b> Shooting or Fight phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> Official 11e effect text is not available in the 40kdc dataset.|once-per-phase|
SAL|CRUCIBLE OF BATTLE|crucible-of-battle-forgefathers-seekers|Forgefather’s Seekers – Battle Tactic Stratagem|1|Either player's turn|Shooting or Fight phase|Forgefather’s Seekers|forgefathers-seekers|<b>WHEN:</b> Shooting or Fight phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> Official 11e effect text is not available in the 40kdc dataset.|once-per-phase|
SAL|BURNING VENGEANCE|burning-vengeance-forgefathers-seekers|Forgefather’s Seekers – Battle Tactic Stratagem|1|Opponent's turn|Shooting phase|Forgefather’s Seekers|forgefathers-seekers|<b>WHEN:</b> Opponent's Shooting phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> Official 11e effect text is not available in the 40kdc dataset.|once-per-phase|
SAL|IMMOLATION PROTOCOLS|immolation-protocols-forgefathers-seekers|Forgefather’s Seekers – Battle Tactic Stratagem|2|Your turn|Shooting phase|Forgefather’s Seekers|forgefathers-seekers|<b>WHEN:</b> Your Shooting phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> Official 11e effect text is not available in the 40kdc dataset.|once-per-phase|
SAL|WRATHFUL INFERNO|wrathful-inferno-forgefathers-seekers|Forgefather’s Seekers – Strategic Ploy Stratagem|1|Your turn|Movement phase|Forgefather’s Seekers|forgefathers-seekers|<b>WHEN:</b> Your Movement phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> Official 11e effect text is not available in the 40kdc dataset.|once-per-phase|
SAL|BLAZING EARTH|blazing-earth-forgefathers-seekers|Forgefather’s Seekers – Strategic Ploy Stratagem|1|Opponent's turn|Charge phase|Forgefather’s Seekers|forgefathers-seekers|<b>WHEN:</b> Opponent's Charge phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> Official 11e effect text is not available in the 40kdc dataset.|once-per-phase|
SW|UNBRIDLED FEROCITY|unbridled-ferocity-saga-of-the-beastslayer|Saga of the Beastslayer – Battle Tactic Stratagem|1|Either player's turn|Fight phase|Saga of the Beastslayer|saga-of-the-beastslayer|<b>WHEN:</b> Fight phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> Official 11e effect text is not available in the 40kdc dataset.|once-per-phase|
SW|SHOCK CAVALRY|shock-cavalry-saga-of-the-beastslayer|Saga of the Beastslayer – Strategic Ploy Stratagem|1|Your turn|Movement or Charge phase|Saga of the Beastslayer|saga-of-the-beastslayer|<b>WHEN:</b> Your Movement or Charge phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> Official 11e effect text is not available in the 40kdc dataset.|once-per-phase|
SW|PINNING FIRE|pinning-fire-saga-of-the-beastslayer|Saga of the Beastslayer – Strategic Ploy Stratagem|1|Your turn|Shooting phase|Saga of the Beastslayer|saga-of-the-beastslayer|<b>WHEN:</b> Your Shooting phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> Official 11e effect text is not available in the 40kdc dataset.|once-per-phase|
SW|THUNDEROUS PURSUIT|thunderous-pursuit-saga-of-the-beastslayer|Saga of the Beastslayer – Strategic Ploy Stratagem|1|Opponent's turn|Movement phase|Saga of the Beastslayer|saga-of-the-beastslayer|<b>WHEN:</b> Opponent's Movement phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> Official 11e effect text is not available in the 40kdc dataset.|once-per-phase|
SW|IMPETUOSITY|impetuosity-saga-of-the-beastslayer|Saga of the Beastslayer – Strategic Ploy Stratagem|1|Opponent's turn|Shooting phase|Saga of the Beastslayer|saga-of-the-beastslayer|<b>WHEN:</b> Opponent's Shooting phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> Official 11e effect text is not available in the 40kdc dataset.|once-per-phase|
SW|COORDINATED STRIKE|coordinated-strike-saga-of-the-beastslayer|Saga of the Beastslayer – Strategic Ploy Stratagem|1|Opponent's turn|Fight phase|Saga of the Beastslayer|saga-of-the-beastslayer|<b>WHEN:</b> Opponent's Fight phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> Official 11e effect text is not available in the 40kdc dataset.|once-per-phase|
SW|Wolf Totems|wolf-totems-champions-of-fenris|Champions of Fenris Stratagem|1|Either player's turn|Any phase|Champions of Fenris|champions-of-fenris|<b>WHEN:</b> Any phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> Official 11e effect text is not available in the 40kdc dataset.|once-per-phase|
SW|Runes of Claiming|runes-of-claiming-champions-of-fenris|Champions of Fenris Stratagem|1|Your turn|Movement phase|Champions of Fenris|champions-of-fenris|<b>WHEN:</b> Your Movement phase.<br><br><b>TARGET:</b> One unit from your army.<br><br><b>EFFECT:</b> Official 11e effect text is not available in the 40kdc dataset.|once-per-phase|
